Model,dataset,Attack,Attack_type,iterations,eps,Clean_Acc,Clean_Top5,Robust_Acc,Robust_Top5,Time
vit_small_patch16_224,imagenet1k,APGD_DLR,NON-targeted,3,0.007843137254901001,0.81484375,0.958203125,0.05664062500000001,0.6101562500000001,21.957887411117554
vit_small_patch16_224,imagenet1k,CosPGD,NON-targeted,3,0.007843137254901001,0.81484375,0.958203125,0.055078125000000006,0.3498046875,4.608966588973999
vit_small_patch16_224,imagenet1k,CosPGD_softmax,NON-targeted,3,0.007843137254901001,0.81484375,0.958203125,0.055078125000000006,0.3517578125,4.844497442245483
vit_small_patch16_224,imagenet1k,APGD,NON-targeted,3,0.007843137254901001,0.81484375,0.958203125,0.033203125,0.37109375,22.072503328323364
vit_small_patch16_224,imagenet1k,PGD,NON-targeted,3,0.007843137254901001,0.81484375,0.958203125,0.0328125,0.22675781250000002,4.713713645935059
vit_small_patch16_224,imagenet1k,MIFGSM,NON-targeted,3,0.007843137254901001,0.81484375,0.958203125,0.03125,0.165625,4.733785390853882
vit_small_patch16_224,imagenet1k,UPGD,NON-targeted,3,0.007843137254901001,0.81484375,0.958203125,0.030859375,0.165625,4.69157338142395
vit_small_patch16_224,imagenet1k,CosPGD_alpha,NON-targeted,5,0.007843137254901001,0.81484375,0.958203125,0.2498046875,0.6673828125,12.88468074798584
vit_small_patch16_224,imagenet1k,DIFGSM,NON-targeted,5,0.007843137254901001,0.81484375,0.958203125,0.0712890625,0.327734375,12.679239511489868
vit_small_patch16_224,imagenet1k,CosPGD_softmax,NON-targeted,5,0.007843137254901001,0.81484375,0.958203125,0.05625,0.3732421875,13.003418684005737
vit_small_patch16_224,imagenet1k,CosPGD,NON-targeted,5,0.007843137254901001,0.81484375,0.958203125,0.0556640625,0.3755859375,12.910846471786499
vit_small_patch16_224,imagenet1k,APGD,NON-targeted,5,0.007843137254901001,0.81484375,0.958203125,0.02109375,0.3404296875,28.9449725151062
vit_small_patch16_224,imagenet1k,APGD_DLR,NON-targeted,5,0.007843137254901001,0.81484375,0.958203125,0.0201171875,0.533203125,29.001845121383667
vit_small_patch16_224,imagenet1k,PGD,NON-targeted,5,0.007843137254901001,0.81484375,0.958203125,0.01953125,0.1982421875,12.279591798782349
vit_small_patch16_224,imagenet1k,MIFGSM,NON-targeted,5,0.007843137254901001,0.81484375,0.958203125,0.0126953125,0.08359375000000001,12.454564571380615
vit_small_patch16_224,imagenet1k,UPGD,NON-targeted,5,0.007843137254901001,0.81484375,0.958203125,0.0123046875,0.0830078125,12.633505582809448
vit_small_patch16_224,imagenet1k,DIFGSM,NON-targeted,10,0.007843137254901001,0.81484375,0.958203125,0.08437499999999999,0.3642578125,34.051372051239014
vit_small_patch16_224,imagenet1k,CosPGD_alpha,NON-targeted,10,0.007843137254901001,0.81484375,0.958203125,0.083203125,0.38398437500000004,33.82419037818909
vit_small_patch16_224,imagenet1k,CosPGD,NON-targeted,10,0.007843137254901001,0.81484375,0.958203125,0.0716796875,0.48515625,34.07264041900635
vit_small_patch16_224,imagenet1k,CosPGD_softmax,NON-targeted,10,0.007843137254901001,0.81484375,0.958203125,0.0693359375,0.48242187500000006,33.95740556716919
vit_small_patch16_224,imagenet1k,PGD,NON-targeted,10,0.007843137254901001,0.81484375,0.958203125,0.012109375,0.1646484375,33.13251996040344
vit_small_patch16_224,imagenet1k,APGD,NON-targeted,10,0.007843137254901001,0.81484375,0.958203125,0.005859375,0.22734375,46.46531629562378
vit_small_patch16_224,imagenet1k,APGD_DLR,NON-targeted,10,0.007843137254901001,0.81484375,0.958203125,0.004296875,0.44375000000000003,46.562451124191284
vit_small_patch16_224,imagenet1k,UPGD,NON-targeted,10,0.007843137254901001,0.81484375,0.958203125,0.001953125,0.0283203125,33.808300256729126
vit_small_patch16_224,imagenet1k,MIFGSM,NON-targeted,10,0.007843137254901001,0.81484375,0.958203125,0.0015624999999999999,0.02890625,33.52070116996765
vit_small_patch16_224,imagenet1k,DIFGSM,NON-targeted,20,0.007843137254901001,0.81484375,0.958203125,0.0783203125,0.34707031250000003,76.6546938419342
vit_small_patch16_224,imagenet1k,CosPGD_softmax,NON-targeted,20,0.007843137254901001,0.81484375,0.958203125,0.0736328125,0.4771484375,76.10528373718262
vit_small_patch16_224,imagenet1k,CosPGD,NON-targeted,20,0.007843137254901001,0.81484375,0.958203125,0.07304687500000001,0.4900390625,76.11457753181458
vit_small_patch16_224,imagenet1k,CosPGD_alpha,NON-targeted,20,0.007843137254901001,0.81484375,0.958203125,0.023828125000000002,0.1412109375,76.21635484695435
vit_small_patch16_224,imagenet1k,PGD,NON-targeted,20,0.007843137254901001,0.81484375,0.958203125,0.0091796875,0.1435546875,75.53989911079407
vit_small_patch16_224,imagenet1k,APGD,NON-targeted,20,0.007843137254901001,0.81484375,0.958203125,0.0009765625,0.1755859375,81.87879776954651
vit_small_patch16_224,imagenet1k,APGD_DLR,NON-targeted,20,0.007843137254901001,0.81484375,0.958203125,0.0005859375,0.40664062500000003,81.71619272232056
vit_small_patch16_224,imagenet1k,UPGD,NON-targeted,20,0.007843137254901001,0.81484375,0.958203125,0.000390625,0.0123046875,76.50340247154236
vit_small_patch16_224,imagenet1k,MIFGSM,NON-targeted,20,0.007843137254901001,0.81484375,0.958203125,0.000390625,0.0125,76.11942291259766
vit_small_patch16_224,imagenet1k,DIFGSM,NON-targeted,40,0.007843137254901001,0.81484375,0.958203125,0.078515625,0.359375,162.67016911506653
vit_small_patch16_224,imagenet1k,CosPGD,NON-targeted,40,0.007843137254901001,0.81484375,0.958203125,0.07089843750000001,0.4716796875,160.75888466835022
vit_small_patch16_224,imagenet1k,CosPGD_softmax,NON-targeted,40,0.007843137254901001,0.81484375,0.958203125,0.06894531250000001,0.4736328125,161.075665473938
vit_small_patch16_224,imagenet1k,PGD,NON-targeted,40,0.007843137254901001,0.81484375,0.958203125,0.0046875,0.12343749999999999,160.41143345832825
vit_small_patch16_224,imagenet1k,CosPGD_alpha,NON-targeted,40,0.007843137254901001,0.81484375,0.958203125,0.0033203125,0.037109375,160.72923183441162
vit_small_patch16_224,imagenet1k,UPGD,NON-targeted,40,0.007843137254901001,0.81484375,0.958203125,0.0001953125,0.0078125,161.998596906662
vit_small_patch16_224,imagenet1k,MIFGSM,NON-targeted,40,0.007843137254901001,0.81484375,0.958203125,0.0001953125,0.007617187500000001,161.45142531394958
vit_small_patch16_224,imagenet1k,APGD,NON-targeted,40,0.007843137254901001,0.81484375,0.958203125,0.0001953125,0.16328125000000002,152.37932705879211
vit_small_patch16_224,imagenet1k,APGD_DLR,NON-targeted,40,0.007843137254901001,0.81484375,0.958203125,0.0,0.36757812500000003,152.41652464866638
wide_resnet50_2,imagenet1k,FGSM,NON-targeted,1,0.007843137254901001,0.81484375,0.958203125,0.45625000000000004,0.6658203125000001,4.239692211151123
wide_resnet50_2,imagenet1k,CosPGD_alpha,NON-targeted,3,0.007843137254901001,0.81484375,0.958203125,0.49941406250000003,0.7400390625000001,11.795076847076416
wide_resnet50_2,imagenet1k,CosPGD,NON-targeted,3,0.007843137254901001,0.81484375,0.958203125,0.32070312500000003,0.512890625,11.74801230430603
wide_resnet50_2,imagenet1k,CosPGD_softmax,NON-targeted,3,0.007843137254901001,0.81484375,0.958203125,0.318359375,0.5173828125000001,11.673575401306152
wide_resnet50_2,imagenet1k,PGD,NON-targeted,3,0.007843137254901001,0.81484375,0.958203125,0.24960937500000002,0.3982421875,10.75308346748352
wide_resnet50_2,imagenet1k,UPGD,NON-targeted,3,0.007843137254901001,0.81484375,0.958203125,0.1763671875,0.284765625,11.449134111404419
wide_resnet50_2,imagenet1k,MIFGSM,NON-targeted,3,0.007843137254901001,0.81484375,0.958203125,0.1744140625,0.2837890625,11.218526601791382
wide_resnet50_2,imagenet1k,CosPGD_alpha,NON-targeted,5,0.007843137254901001,0.81484375,0.958203125,0.390625,0.6033203125000001,27.13837695121765
wide_resnet50_2,imagenet1k,CosPGD,NON-targeted,5,0.007843137254901001,0.81484375,0.958203125,0.276953125,0.4888671875,27.573476552963257
wide_resnet50_2,imagenet1k,CosPGD_softmax,NON-targeted,5,0.007843137254901001,0.81484375,0.958203125,0.2734375,0.48750000000000004,27.62664008140564
wide_resnet50_2,imagenet1k,PGD,NON-targeted,5,0.007843137254901001,0.81484375,0.958203125,0.1640625,0.2830078125,26.516982793807983
wide_resnet50_2,imagenet1k,UPGD,NON-targeted,5,0.007843137254901001,0.81484375,0.958203125,0.065625,0.110546875,27.370545625686646
wide_resnet50_2,imagenet1k,MIFGSM,NON-targeted,5,0.007843137254901001,0.81484375,0.958203125,0.0642578125,0.1103515625,26.969602346420288
wide_resnet50_2,imagenet1k,CosPGD_softmax,NON-targeted,10,0.007843137254901001,0.81484375,0.958203125,0.24824218750000002,0.5119140625,67.10889625549316
wide_resnet50_2,imagenet1k,CosPGD,NON-targeted,10,0.007843137254901001,0.81484375,0.958203125,0.2478515625,0.515625,67.19085693359375
wide_resnet50_2,imagenet1k,CosPGD_alpha,NON-targeted,10,0.007843137254901001,0.81484375,0.958203125,0.21054687500000002,0.3283203125,66.79076862335205
wide_resnet50_2,imagenet1k,PGD,NON-targeted,10,0.007843137254901001,0.81484375,0.958203125,0.094140625,0.172265625,66.04172015190125
wide_resnet50_2,imagenet1k,MIFGSM,NON-targeted,10,0.007843137254901001,0.81484375,0.958203125,0.009765625,0.0185546875,66.63048052787781
wide_resnet50_2,imagenet1k,UPGD,NON-targeted,10,0.007843137254901001,0.81484375,0.958203125,0.008984375000000001,0.018359375,67.58058905601501
wide_resnet50_2,imagenet1k,CosPGD,NON-targeted,20,0.007843137254901001,0.81484375,0.958203125,0.21992187500000002,0.48554687500000004,146.20353984832764
wide_resnet50_2,imagenet1k,CosPGD_softmax,NON-targeted,20,0.007843137254901001,0.81484375,0.958203125,0.21718749999999998,0.487109375,146.11548519134521
wide_resnet50_2,imagenet1k,PGD,NON-targeted,20,0.007843137254901001,0.81484375,0.958203125,0.056445312500000004,0.1275390625,145.19139170646667
wide_resnet50_2,imagenet1k,CosPGD_alpha,NON-targeted,20,0.007843137254901001,0.81484375,0.958203125,0.05390625,0.08984375,146.02443408966064
wide_resnet50_2,imagenet1k,UPGD,NON-targeted,20,0.007843137254901001,0.81484375,0.958203125,0.001953125,0.0037109375000000003,148.19218492507935
wide_resnet50_2,imagenet1k,MIFGSM,NON-targeted,20,0.007843137254901001,0.81484375,0.958203125,0.0017578125,0.0037109375000000003,145.9169430732727
wide_resnet50_2,imagenet1k,CosPGD_softmax,NON-targeted,40,0.007843137254901001,0.81484375,0.958203125,0.2046875,0.4763671875,304.4910538196564
wide_resnet50_2,imagenet1k,CosPGD,NON-targeted,40,0.007843137254901001,0.81484375,0.958203125,0.2021484375,0.4771484375,304.50468921661377
wide_resnet50_2,imagenet1k,PGD,NON-targeted,40,0.007843137254901001,0.81484375,0.958203125,0.0380859375,0.102734375,303.4811725616455
wide_resnet50_2,imagenet1k,MIFGSM,NON-targeted,40,0.007843137254901001,0.81484375,0.958203125,0.000390625,0.0011718750000000002,305.0467143058777
