Model,dataset,Attack,Attack_type,iterations,eps,Clean_Acc,Clean_Top5,Robust_Acc,Robust_Top5,Time
convnext_tiny,imagenet1k,FGSM,Targeted,1,0.007843137254901001,0.81484375,0.958203125,0.463671875,0.7068359375000001,35.04065918922424
convnext_tiny,imagenet1k,CosPGD_alpha,Targeted,3,0.007843137254901001,0.81484375,0.958203125,0.7791015625000001,0.9441406250000001,37.095677852630615
convnext_tiny,imagenet1k,DIFGSM,Targeted,3,0.007843137254901001,0.81484375,0.958203125,0.505859375,0.7607421875,37.48544383049011
convnext_tiny,imagenet1k,CosPGD,Targeted,3,0.007843137254901001,0.81484375,0.958203125,0.46425781250000003,0.7072265625,37.703758001327515
convnext_tiny,imagenet1k,CosPGD_softmax,Targeted,3,0.007843137254901001,0.81484375,0.958203125,0.4490234375,0.7041015625,37.372159004211426
convnext_tiny,imagenet1k,PGD,Targeted,3,0.007843137254901001,0.81484375,0.958203125,0.37968749999999996,0.6802734375,36.88938856124878
convnext_tiny,imagenet1k,UPGD,Targeted,3,0.007843137254901001,0.81484375,0.958203125,0.2810546875,0.6216796875,37.16140079498291
convnext_tiny,imagenet1k,MIFGSM,Targeted,3,0.007843137254901001,0.81484375,0.958203125,0.271484375,0.612890625,36.98060846328735
convnext_tiny,imagenet1k,CosPGD_alpha,Targeted,5,0.007843137254901001,0.81484375,0.958203125,0.7035156250000001,0.9167968750000001,46.35136151313782
convnext_tiny,imagenet1k,CosPGD,Targeted,5,0.007843137254901001,0.81484375,0.958203125,0.4810546875,0.7236328125,47.43821859359741
convnext_tiny,imagenet1k,CosPGD_softmax,Targeted,5,0.007843137254901001,0.81484375,0.958203125,0.4763671875,0.7298828125,47.354142904281616
convnext_tiny,imagenet1k,DIFGSM,Targeted,5,0.007843137254901001,0.81484375,0.958203125,0.46621093750000003,0.751171875,47.13660407066345
convnext_tiny,imagenet1k,PGD,Targeted,5,0.007843137254901001,0.81484375,0.958203125,0.31972656250000003,0.6492187500000001,46.97806692123413
convnext_tiny,imagenet1k,MIFGSM,Targeted,5,0.007843137254901001,0.81484375,0.958203125,0.07675781250000001,0.4873046875,47.09930896759033
convnext_tiny,imagenet1k,UPGD,Targeted,5,0.007843137254901001,0.81484375,0.958203125,0.0693359375,0.4951171875,47.41539931297302
convnext_tiny,imagenet1k,CosPGD_softmax,Targeted,10,0.007843137254901001,0.81484375,0.958203125,0.6564453125,0.8490234375,71.78491020202637
convnext_tiny,imagenet1k,CosPGD,Targeted,10,0.007843137254901001,0.81484375,0.958203125,0.6400390625,0.8447265625,72.09827327728271
convnext_tiny,imagenet1k,CosPGD_alpha,Targeted,10,0.007843137254901001,0.81484375,0.958203125,0.43105468750000003,0.8060546875,71.06048822402954
convnext_tiny,imagenet1k,DIFGSM,Targeted,10,0.007843137254901001,0.81484375,0.958203125,0.37050781250000003,0.6996093750000001,72.21713542938232
convnext_tiny,imagenet1k,PGD,Targeted,10,0.007843137254901001,0.81484375,0.958203125,0.25390625,0.6333984375,71.34957671165466
convnext_tiny,imagenet1k,MIFGSM,Targeted,10,0.007843137254901001,0.81484375,0.958203125,0.0054687500000000005,0.2822265625,71.35754156112671
convnext_tiny,imagenet1k,UPGD,Targeted,10,0.007843137254901001,0.81484375,0.958203125,0.0046875,0.29609375,71.87140989303589
convnext_tiny,imagenet1k,CosPGD_softmax,Targeted,20,0.007843137254901001,0.81484375,0.958203125,0.6287109375000001,0.8318359375000001,121.3219964504242
convnext_tiny,imagenet1k,CosPGD,Targeted,20,0.007843137254901001,0.81484375,0.958203125,0.62265625,0.82578125,120.87480616569519
convnext_tiny,imagenet1k,DIFGSM,Targeted,20,0.007843137254901001,0.81484375,0.958203125,0.3583984375,0.6810546875,122.21454668045044
convnext_tiny,imagenet1k,PGD,Targeted,20,0.007843137254901001,0.81484375,0.958203125,0.19648437500000002,0.58984375,120.49231362342834
convnext_tiny,imagenet1k,CosPGD_alpha,Targeted,20,0.007843137254901001,0.81484375,0.958203125,0.0978515625,0.524609375,120.68439388275146
